"","full_id","day","mouse","Measure","Value","ParameterGroup"
"262","0days_Mouse_ID2","0days","ID2","l-front-toe-tip__Movement",-0.602017693788105,"VerticalHeight_Analysis_sidePersp"
"263","0days_Mouse_ID2","0days","ID2","l-head__Average_Height",-0.849900101673681,"VerticalHeight_Analysis_sidePersp"
"264","0days_Mouse_ID2","0days","ID2","l-head__Movement",-2.65127769558776,"VerticalHeight_Analysis_sidePersp"
"265","0days_Mouse_ID2","0days","ID2","l-iliac-crest__Average_Height",-0.104901744238634,"VerticalHeight_Analysis_sidePersp"
"266","0days_Mouse_ID2","0days","ID2","l-iliac-crest__Movement",-0.196196801310511,"VerticalHeight_Analysis_sidePersp"
"267","0days_Mouse_ID2","0days","ID2","l-shoulder__Average_Height",-0.109654173569508,"VerticalHeight_Analysis_sidePersp"
"268","0days_Mouse_ID2","0days","ID2","l-shoulder__Movement",-0.130401471737109,"VerticalHeight_Analysis_sidePersp"
"269","0days_Mouse_ID2","0days","ID2","l-tail-base__Average_Height",-0.511648555532222,"VerticalHeight_Analysis_sidePersp"
"270","0days_Mouse_ID2","0days","ID2","l-tail-base__Movement",-1.54209971563809,"VerticalHeight_Analysis_sidePersp"
"271","0days_Mouse_ID2","0days","ID2","l-wrist__Average_Height",-0.696232426990592,"VerticalHeight_Analysis_sidePersp"
"272","0days_Mouse_ID2","0days","ID2","l-wrist__Movement",-0.888633853757539,"VerticalHeight_Analysis_sidePersp"
"273","0days_Mouse_ID2","0days","ID2","r-back-ankle__Average_Height",0.618365515977454,"VerticalHeight_Analysis_sidePersp"
"274","0days_Mouse_ID2","0days","ID2","r-back-ankle__Movement",0.102732562640877,"VerticalHeight_Analysis_sidePersp"
"275","0days_Mouse_ID2","0days","ID2","r-back-toe__Average_Height",-0.0673690107735928,"VerticalHeight_Analysis_sidePersp"
"276","0days_Mouse_ID2","0days","ID2","r-back-toe__Movement",0.502108416795391,"VerticalHeight_Analysis_sidePersp"
"277","0days_Mouse_ID2","0days","ID2","r-elbow__Average_Height",-0.640138850947072,"VerticalHeight_Analysis_sidePersp"
"278","0days_Mouse_ID2","0days","ID2","r-elbow__Movement",-1.13075638213623,"VerticalHeight_Analysis_sidePersp"
"279","0days_Mouse_ID2","0days","ID2","r-front-toe-tip__Average_Height",-0.214044030893971,"VerticalHeight_Analysis_sidePersp"
"280","0days_Mouse_ID2","0days","ID2","r-front-toe-tip__Movement",-0.801342416136171,"VerticalHeight_Analysis_sidePersp"
"281","0days_Mouse_ID2","0days","ID2","r-head__Average_Height",-0.573417613246701,"VerticalHeight_Analysis_sidePersp"
"282","0days_Mouse_ID2","0days","ID2","r-head__Movement",-2.06789577640496,"VerticalHeight_Analysis_sidePersp"
"283","0days_Mouse_ID2","0days","ID2","r-hip__Average_Height",-0.0740228164460248,"VerticalHeight_Analysis_sidePersp"
"284","0days_Mouse_ID2","0days","ID2","r-hip__Movement",-0.237273772085047,"VerticalHeight_Analysis_sidePersp"
"285","0days_Mouse_ID2","0days","ID2","r-iliac-crest__Average_Height",0.0884084130671882,"VerticalHeight_Analysis_sidePersp"
"286","0days_Mouse_ID2","0days","ID2","r-iliac-crest__Movement",0.27565542970462,"VerticalHeight_Analysis_sidePersp"
"287","0days_Mouse_ID2","0days","ID2","r-tail-base__Average_Height",-0.326061262908737,"VerticalHeight_Analysis_sidePersp"
"288","0days_Mouse_ID2","0days","ID2","r-tail-base__Movement",-1.49707168900022,"VerticalHeight_Analysis_sidePersp"
"289","0days_Mouse_ID2","0days","ID2","r-wrist__Average_Height",-0.434827827872326,"VerticalHeight_Analysis_sidePersp"
"290","0days_Mouse_ID2","0days","ID2","r-wrist__Movement",-0.904379590413286,"VerticalHeight_Analysis_sidePersp"
"291","0days_Mouse_ID3","0days","ID3","l-back-ankle__Average_Height",-0.432119828478096,"VerticalHeight_Analysis_sidePersp"
"292","0days_Mouse_ID3","0days","ID3","l-back-ankle__Movement",2.18526012759526,"VerticalHeight_Analysis_sidePersp"
"293","0days_Mouse_ID3","0days","ID3","l-back-toe__Average_Height",-0.438060539988778,"VerticalHeight_Analysis_sidePersp"
"294","0days_Mouse_ID3","0days","ID3","l-back-toe__Movement",-0.180237935916347,"VerticalHeight_Analysis_sidePersp"
"295","0days_Mouse_ID3","0days","ID3","l-elbow__Average_Height",0.498838923104038,"VerticalHeight_Analysis_sidePersp"
"296","0days_Mouse_ID3","0days","ID3","l-elbow__Movement",1.45776153008692,"VerticalHeight_Analysis_sidePersp"
"297","0days_Mouse_ID3","0days","ID3","l-front-toe-tip__Average_Height",-0.103755623163983,"VerticalHeight_Analysis_sidePersp"
"298","0days_Mouse_ID3","0days","ID3","l-front-toe-tip__Movement",0.947255427930553,"VerticalHeight_Analysis_sidePersp"
"299","0days_Mouse_ID3","0days","ID3","l-hip__Average_Height",0.567616422376553,"VerticalHeight_Analysis_sidePersp"
"300","0days_Mouse_ID3","0days","ID3","l-hip__Movement",2.7259366713961,"VerticalHeight_Analysis_sidePersp"
"301","0days_Mouse_ID3","0days","ID3","l-iliac-crest__Average_Height",0.215700598086989,"VerticalHeight_Analysis_sidePersp"
"302","0days_Mouse_ID3","0days","ID3","l-iliac-crest__Movement",1.04297058912045,"VerticalHeight_Analysis_sidePersp"
"303","0days_Mouse_ID3","0days","ID3","l-shoulder__Average_Height",0.686405615995116,"VerticalHeight_Analysis_sidePersp"
"304","0days_Mouse_ID3","0days","ID3","l-shoulder__Movement",1.68806950919897,"VerticalHeight_Analysis_sidePersp"
"305","0days_Mouse_ID3","0days","ID3","l-tail-base__Average_Height",1.00227105924834,"VerticalHeight_Analysis_sidePersp"
"306","0days_Mouse_ID3","0days","ID3","l-tail-base__Movement",2.91334230313476,"VerticalHeight_Analysis_sidePersp"
"307","0days_Mouse_ID3","0days","ID3","l-wrist__Average_Height",-0.327622984248808,"VerticalHeight_Analysis_sidePersp"
"308","0days_Mouse_ID3","0days","ID3","l-wrist__Movement",0.349155479621628,"VerticalHeight_Analysis_sidePersp"
"309","0days_Mouse_ID3","0days","ID3","r-back-ankle__Average_Height",-0.717457770177996,"VerticalHeight_Analysis_sidePersp"
"310","0days_Mouse_ID3","0days","ID3","r-back-ankle__Movement",-1.95961320141462,"VerticalHeight_Analysis_sidePersp"
"311","0days_Mouse_ID3","0days","ID3","r-back-toe__Average_Height",-0.342958775560282,"VerticalHeight_Analysis_sidePersp"
"312","0days_Mouse_ID3","0days","ID3","r-back-toe__Movement",-1.29138101089278,"VerticalHeight_Analysis_sidePersp"
"313","0days_Mouse_ID3","0days","ID3","r-elbow__Average_Height",0.160989177872843,"VerticalHeight_Analysis_sidePersp"
"314","0days_Mouse_ID3","0days","ID3","r-elbow__Movement",0.735075559137134,"VerticalHeight_Analysis_sidePersp"
"315","0days_Mouse_ID3","0days","ID3","r-front-toe-tip__Average_Height",-0.0100777895888041,"VerticalHeight_Analysis_sidePersp"
"316","0days_Mouse_ID3","0days","ID3","r-front-toe-tip__Movement",-0.253530364263724,"VerticalHeight_Analysis_sidePersp"
"317","0days_Mouse_ID3","0days","ID3","r-hip__Average_Height",0.901388461152499,"VerticalHeight_Analysis_sidePersp"
"318","0days_Mouse_ID3","0days","ID3","r-hip__Movement",1.91484642042794,"VerticalHeight_Analysis_sidePersp"
"319","0days_Mouse_ID3","0days","ID3","r-iliac-crest__Average_Height",0.233264169600856,"VerticalHeight_Analysis_sidePersp"
"320","0days_Mouse_ID3","0days","ID3","r-iliac-crest__Movement",0.822438481875861,"VerticalHeight_Analysis_sidePersp"
"321","0days_Mouse_ID3","0days","ID3","r-shoulder__Average_Height",0.787329306677942,"VerticalHeight_Analysis_sidePersp"
"322","0days_Mouse_ID3","0days","ID3","r-shoulder__Movement",1.0474119325021,"VerticalHeight_Analysis_sidePersp"
"323","0days_Mouse_ID3","0days","ID3","r-tail-base__Average_Height",0.823663130179707,"VerticalHeight_Analysis_sidePersp"
"324","0days_Mouse_ID3","0days","ID3","r-tail-base__Movement",3.37221697359786,"VerticalHeight_Analysis_sidePersp"
"325","0days_Mouse_ID3","0days","ID3","r-wrist__Average_Height",-0.579764162723218,"VerticalHeight_Analysis_sidePersp"
"326","0days_Mouse_ID3","0days","ID3","r-wrist__Movement",-0.963515860994252,"VerticalHeight_Analysis_sidePersp"
"327","0days_Mouse_ID4","0days","ID4","l-back-ankle__Average_Height",-0.035229423126388,"VerticalHeight_Analysis_sidePersp"
"328","0days_Mouse_ID4","0days","ID4","l-back-ankle__Movement",-0.362623356492665,"VerticalHeight_Analysis_sidePersp"
"329","0days_Mouse_ID4","0days","ID4","l-back-toe__Average_Height",-0.085280378662703,"VerticalHeight_Analysis_sidePersp"
"330","0days_Mouse_ID4","0days","ID4","l-back-toe__Movement",0.347099720141651,"VerticalHeight_Analysis_sidePersp"
"331","0days_Mouse_ID4","0days","ID4","l-elbow__Average_Height",0,"VerticalHeight_Analysis_sidePersp"
"332","0days_Mouse_ID4","0days","ID4","l-elbow__Movement",0,"VerticalHeight_Analysis_sidePersp"
"333","0days_Mouse_ID4","0days","ID4","l-front-toe-tip__Average_Height",-0.0510733432955125,"VerticalHeight_Analysis_sidePersp"
"334","0days_Mouse_ID4","0days","ID4","l-front-toe-tip__Movement",0.0193222288831256,"VerticalHeight_Analysis_sidePersp"
"335","0days_Mouse_ID4","0days","ID4","l-head__Average_Height",1.52896654329547,"VerticalHeight_Analysis_sidePersp"
"336","0days_Mouse_ID4","0days","ID4","l-head__Movement",4.27143009621675,"VerticalHeight_Analysis_sidePersp"
"337","0days_Mouse_ID4","0days","ID4","l-hip__Average_Height",0.0606854998959629,"VerticalHeight_Analysis_sidePersp"
"338","0days_Mouse_ID4","0days","ID4","l-hip__Movement",0,"VerticalHeight_Analysis_sidePersp"
"339","0days_Mouse_ID4","0days","ID4","l-iliac-crest__Average_Height",-0.0822666013037156,"VerticalHeight_Analysis_sidePersp"
"340","0days_Mouse_ID4","0days","ID4","l-iliac-crest__Movement",-0.144867859948367,"VerticalHeight_Analysis_sidePersp"
"341","0days_Mouse_ID4","0days","ID4","l-shoulder__Average_Height",0.0392293606832285,"VerticalHeight_Analysis_sidePersp"
"342","0days_Mouse_ID4","0days","ID4","l-shoulder__Movement",0.10646944685387,"VerticalHeight_Analysis_sidePersp"
"343","0days_Mouse_ID4","0days","ID4","l-tail-base__Average_Height",0.0801438867995901,"VerticalHeight_Analysis_sidePersp"
"344","0days_Mouse_ID4","0days","ID4","l-tail-base__Movement",0.469377462184846,"VerticalHeight_Analysis_sidePersp"
"345","0days_Mouse_ID4","0days","ID4","l-wrist__Average_Height",0.385538847198025,"VerticalHeight_Analysis_sidePersp"
"346","0days_Mouse_ID4","0days","ID4","l-wrist__Movement",0.642040563715808,"VerticalHeight_Analysis_sidePersp"
"347","0days_Mouse_ID4","0days","ID4","r-back-ankle__Average_Height",0.317209393169446,"VerticalHeight_Analysis_sidePersp"
"348","0days_Mouse_ID4","0days","ID4","r-back-ankle__Movement",1.33194255484988,"VerticalHeight_Analysis_sidePersp"
"349","0days_Mouse_ID4","0days","ID4","r-back-toe__Average_Height",0.124675384863328,"VerticalHeight_Analysis_sidePersp"
"350","0days_Mouse_ID4","0days","ID4","r-back-toe__Movement",0.405678459064161,"VerticalHeight_Analysis_sidePersp"
"351","0days_Mouse_ID4","0days","ID4","r-elbow__Average_Height",0.106695113059443,"VerticalHeight_Analysis_sidePersp"
"352","0days_Mouse_ID4","0days","ID4","r-elbow__Movement",0.28964537239968,"VerticalHeight_Analysis_sidePersp"
"353","0days_Mouse_ID4","0days","ID4","r-front-toe-tip__Average_Height",0.180308854555257,"VerticalHeight_Analysis_sidePersp"
"354","0days_Mouse_ID4","0days","ID4","r-front-toe-tip__Movement",0.432675037508021,"VerticalHeight_Analysis_sidePersp"
"355","0days_Mouse_ID4","0days","ID4","r-head__Average_Height",1.40283998015198,"VerticalHeight_Analysis_sidePersp"
"356","0days_Mouse_ID4","0days","ID4","r-head__Movement",2.58797457069897,"VerticalHeight_Analysis_sidePersp"
"357","0days_Mouse_ID4","0days","ID4","r-hip__Average_Height",0.0740228164460248,"VerticalHeight_Analysis_sidePersp"
"358","0days_Mouse_ID4","0days","ID4","r-hip__Movement",0.237273772085047,"VerticalHeight_Analysis_sidePersp"
"359","0days_Mouse_ID4","0days","ID4","r-iliac-crest__Average_Height",-0.0884084130671882,"VerticalHeight_Analysis_sidePersp"
"360","0days_Mouse_ID4","0days","ID4","r-iliac-crest__Movement",0.271206862988804,"VerticalHeight_Analysis_sidePersp"
"361","0days_Mouse_ID4","0days","ID4","r-shoulder__Average_Height",0.185161376180695,"VerticalHeight_Analysis_sidePersp"
"362","0days_Mouse_ID4","0days","ID4","r-shoulder__Movement",0.540123437354999,"VerticalHeight_Analysis_sidePersp"
"363","0days_Mouse_ID4","0days","ID4","r-tail-base__Average_Height",-0.105132516034785,"VerticalHeight_Analysis_sidePersp"
"364","0days_Mouse_ID4","0days","ID4","r-tail-base__Movement",0.623113537435805,"VerticalHeight_Analysis_sidePersp"
"365","0days_Mouse_ID4","0days","ID4","r-wrist__Average_Height",0.0608436151803858,"VerticalHeight_Analysis_sidePersp"
"366","0days_Mouse_ID4","0days","ID4","r-wrist__Movement",0.374442759716355,"VerticalHeight_Analysis_sidePersp"
"367","0days_Mouse_ID5","0days","ID5","l-back-ankle__Average_Height",0.035229423126388,"VerticalHeight_Analysis_sidePersp"
"368","0days_Mouse_ID5","0days","ID5","l-back-ankle__Movement",-0.119884363692456,"VerticalHeight_Analysis_sidePersp"
"369","0days_Mouse_ID5","0days","ID5","l-back-toe__Average_Height",-0.0114303558241219,"VerticalHeight_Analysis_sidePersp"
"370","0days_Mouse_ID5","0days","ID5","l-back-toe__Movement",-0.251517906783729,"VerticalHeight_Analysis_sidePersp"
"371","0days_Mouse_ID5","0days","ID5","l-elbow__Average_Height",-0.12331178977744,"VerticalHeight_Analysis_sidePersp"
"372","0days_Mouse_ID5","0days","ID5","l-elbow__Movement",0.0410951419374468,"VerticalHeight_Analysis_sidePersp"
"373","0days_Mouse_ID5","0days","ID5","l-front-toe-tip__Average_Height",0.151694892017729,"VerticalHeight_Analysis_sidePersp"
"374","0days_Mouse_ID5","0days","ID5","l-front-toe-tip__Movement",-0.0193222288831256,"VerticalHeight_Analysis_sidePersp"
"375","0days_Mouse_ID5","0days","ID5","l-head__Average_Height",0,"VerticalHeight_Analysis_sidePersp"
"376","0days_Mouse_ID5","0days","ID5","l-head__Movement",0,"VerticalHeight_Analysis_sidePersp"
"377","0days_Mouse_ID5","0days","ID5","l-hip__Average_Height",-0.109437021547918,"VerticalHeight_Analysis_sidePersp"
"378","0days_Mouse_ID5","0days","ID5","l-hip__Movement",-0.0488691882367008,"VerticalHeight_Analysis_sidePersp"
"379","0days_Mouse_ID5","0days","ID5","l-iliac-crest__Average_Height",0.0447400862523522,"VerticalHeight_Analysis_sidePersp"
"380","0days_Mouse_ID5","0days","ID5","l-iliac-crest__Movement",-0.228843820439502,"VerticalHeight_Analysis_sidePersp"
"381","0days_Mouse_ID5","0days","ID5","l-shoulder__Average_Height",-0.0392293606832285,"VerticalHeight_Analysis_sidePersp"
"382","0days_Mouse_ID5","0days","ID5","l-shoulder__Movement",0.118601370326466,"VerticalHeight_Analysis_sidePersp"
"383","0days_Mouse_ID5","0days","ID5","l-tail-base__Average_Height",-0.0801438867995901,"VerticalHeight_Analysis_sidePersp"
"384","0days_Mouse_ID5","0days","ID5","l-tail-base__Movement",-0.608812902445506,"VerticalHeight_Analysis_sidePersp"
"385","0days_Mouse_ID5","0days","ID5","l-wrist__Average_Height",0.287673596297854,"VerticalHeight_Analysis_sidePersp"
"386","0days_Mouse_ID5","0days","ID5","l-wrist__Movement",-0.0460178026072015,"VerticalHeight_Analysis_sidePersp"
"387","0days_Mouse_ID5","0days","ID5","r-back-ankle__Average_Height",-0.116493163264769,"VerticalHeight_Analysis_sidePersp"
"388","0days_Mouse_ID5","0days","ID5","r-back-ankle__Movement",0.287226484200604,"VerticalHeight_Analysis_sidePersp"
"389","0days_Mouse_ID5","0days","ID5","r-back-toe__Average_Height",0.206939575661542,"VerticalHeight_Analysis_sidePersp"
"390","0days_Mouse_ID5","0days","ID5","r-back-toe__Movement",-0.0659836659571939,"VerticalHeight_Analysis_sidePersp"
"391","0days_Mouse_ID5","0days","ID5","r-elbow__Average_Height",0.0366014177195595,"VerticalHeight_Analysis_sidePersp"
"392","0days_Mouse_ID5","0days","ID5","r-elbow__Movement",-0.0399886060028679,"VerticalHeight_Analysis_sidePersp"
"393","0days_Mouse_ID5","0days","ID5","r-front-toe-tip__Average_Height",0.122704724983137,"VerticalHeight_Analysis_sidePersp"
"394","0days_Mouse_ID5","0days","ID5","r-front-toe-tip__Movement",0.253530364263724,"VerticalHeight_Analysis_sidePersp"
"395","0days_Mouse_ID5","0days","ID5","r-head__Average_Height",-0.0386875173455003,"VerticalHeight_Analysis_sidePersp"
"396","0days_Mouse_ID5","0days","ID5","r-head__Movement",0,"VerticalHeight_Analysis_sidePersp"
"397","0days_Mouse_ID5","0days","ID5","r-hip__Average_Height",-0.181059086132491,"VerticalHeight_Analysis_sidePersp"
"398","0days_Mouse_ID5","0days","ID5","r-hip__Movement",-0.368257139090805,"VerticalHeight_Analysis_sidePersp"
"399","0days_Mouse_ID5","0days","ID5","r-iliac-crest__Average_Height",-0.267079989356603,"VerticalHeight_Analysis_sidePersp"
"400","0days_Mouse_ID5","0days","ID5","r-iliac-crest__Movement",-0.594981508342842,"VerticalHeight_Analysis_sidePersp"
"401","0days_Mouse_ID5","0days","ID5","r-shoulder__Average_Height",-0.351568111766761,"VerticalHeight_Analysis_sidePersp"
"402","0days_Mouse_ID5","0days","ID5","r-shoulder__Movement",-0.540123437354999,"VerticalHeight_Analysis_sidePersp"
"403","0days_Mouse_ID5","0days","ID5","r-tail-base__Average_Height",-0.251431237577394,"VerticalHeight_Analysis_sidePersp"
"404","0days_Mouse_ID5","0days","ID5","r-tail-base__Movement",-1.77174700655781,"VerticalHeight_Analysis_sidePersp"
"405","0days_Mouse_ID5","0days","ID5","r-wrist__Average_Height",0.395670810788959,"VerticalHeight_Analysis_sidePersp"
"406","0days_Mouse_ID5","0days","ID5","r-wrist__Movement",0.446353020528612,"VerticalHeight_Analysis_sidePersp"
"407","0days_Mouse_ID6","0days","ID6","l-back-ankle__Average_Height",-0.203137783190693,"VerticalHeight_Analysis_sidePersp"
"408","0days_Mouse_ID6","0days","ID6","l-back-ankle__Movement",-1.11054055484406,"VerticalHeight_Analysis_sidePersp"
"409","0days_Mouse_ID6","0days","ID6","l-back-toe__Average_Height",0.0114303558241219,"VerticalHeight_Analysis_sidePersp"
"410","0days_Mouse_ID6","0days","ID6","l-back-toe__Movement",-0.244852120898044,"VerticalHeight_Analysis_sidePersp"
"411","0days_Mouse_ID6","0days","ID6","l-elbow__Average_Height",0.175956958259886,"VerticalHeight_Analysis_sidePersp"
"412","0days_Mouse_ID6","0days","ID6","l-elbow__Movement",-0.02745294541887,"VerticalHeight_Analysis_sidePersp"
"413","0days_Mouse_ID6","0days","ID6","l-front-toe-tip__Average_Height",0.0775147735317848,"VerticalHeight_Analysis_sidePersp"
"414","0days_Mouse_ID6","0days","ID6","l-front-toe-tip__Movement",-0.13181805996788,"VerticalHeight_Analysis_sidePersp"
"415","0days_Mouse_ID6","0days","ID6","l-head__Average_Height",0.66566975782726,"VerticalHeight_Analysis_sidePersp"
"416","0days_Mouse_ID6","0days","ID6","l-head__Movement",0.458839070274891,"VerticalHeight_Analysis_sidePersp"
"417","0days_Mouse_ID6","0days","ID6","l-hip__Average_Height",0,"VerticalHeight_Analysis_sidePersp"
"418","0days_Mouse_ID6","0days","ID6","l-hip__Movement",0.353744075931679,"VerticalHeight_Analysis_sidePersp"
"419","0days_Mouse_ID6","0days","ID6","l-iliac-crest__Average_Height",0.174845969022753,"VerticalHeight_Analysis_sidePersp"
"420","0days_Mouse_ID6","0days","ID6","l-iliac-crest__Movement",0.217909778031012,"VerticalHeight_Analysis_sidePersp"
"421","0days_Mouse_ID6","0days","ID6","l-shoulder__Average_Height",0.0616406459758979,"VerticalHeight_Analysis_sidePersp"
"422","0days_Mouse_ID6","0days","ID6","l-shoulder__Movement",-0.10646944685387,"VerticalHeight_Analysis_sidePersp"
"423","0days_Mouse_ID6","0days","ID6","l-tail-base__Average_Height",0.44378236014582,"VerticalHeight_Analysis_sidePersp"
"424","0days_Mouse_ID6","0days","ID6","l-tail-base__Movement",1.05541391748291,"VerticalHeight_Analysis_sidePersp"
"425","0days_Mouse_ID6","0days","ID6","l-wrist__Average_Height",-0.0722321126197255,"VerticalHeight_Analysis_sidePersp"
"426","0days_Mouse_ID6","0days","ID6","l-wrist__Movement",-0.294775958679439,"VerticalHeight_Analysis_sidePersp"
"427","0days_Mouse_ID6","0days","ID6","r-back-ankle__Average_Height",-0.430058341637478,"VerticalHeight_Analysis_sidePersp"
"428","0days_Mouse_ID6","0days","ID6","r-back-ankle__Movement",-0.940243009891313,"VerticalHeight_Analysis_sidePersp"
"429","0days_Mouse_ID6","0days","ID6","r-back-toe__Average_Height",0.0673690107735928,"VerticalHeight_Analysis_sidePersp"
"430","0days_Mouse_ID6","0days","ID6","r-back-toe__Movement",0.0659836659571939,"VerticalHeight_Analysis_sidePersp"
"431","0days_Mouse_ID6","0days","ID6","r-elbow__Average_Height",-0.0366014177195595,"VerticalHeight_Analysis_sidePersp"
"432","0days_Mouse_ID6","0days","ID6","r-elbow__Movement",0.0399886060028679,"VerticalHeight_Analysis_sidePersp"
"433","0days_Mouse_ID6","0days","ID6","r-front-toe-tip__Average_Height",0.0052681986546581,"VerticalHeight_Analysis_sidePersp"
"434","0days_Mouse_ID6","0days","ID6","r-front-toe-tip__Movement",0.355045663266723,"VerticalHeight_Analysis_sidePersp"
"435","0days_Mouse_ID6","0days","ID6","r-head__Average_Height",0.961829957605735,"VerticalHeight_Analysis_sidePersp"
"436","0days_Mouse_ID6","0days","ID6","r-head__Movement",1.6024069655,"VerticalHeight_Analysis_sidePersp"
"437","0days_Mouse_ID6","0days","ID6","r-hip__Average_Height",0.77680194187293,"VerticalHeight_Analysis_sidePersp"
"438","0days_Mouse_ID6","0days","ID6","r-hip__Movement",0.961812261026797,"VerticalHeight_Analysis_sidePersp"
"439","0days_Mouse_ID6","0days","ID6","r-iliac-crest__Average_Height",0.155212301199573,"VerticalHeight_Analysis_sidePersp"
"440","0days_Mouse_ID6","0days","ID6","r-iliac-crest__Movement",-0.271206862988804,"VerticalHeight_Analysis_sidePersp"
"441","0days_Mouse_ID6","0days","ID6","r-shoulder__Average_Height",-0.185161376180695,"VerticalHeight_Analysis_sidePersp"
"442","0days_Mouse_ID6","0days","ID6","r-shoulder__Movement",-0.871433466816841,"VerticalHeight_Analysis_sidePersp"
"443","0days_Mouse_ID6","0days","ID6","r-tail-base__Average_Height",0.427090126804913,"VerticalHeight_Analysis_sidePersp"
"444","0days_Mouse_ID6","0days","ID6","r-tail-base__Movement",-0.199904416886983,"VerticalHeight_Analysis_sidePersp"
"445","0days_Mouse_ID6","0days","ID6","r-wrist__Average_Height",0.0776621693879613,"VerticalHeight_Analysis_sidePersp"
"446","0days_Mouse_ID6","0days","ID6","r-wrist__Movement",-0.011329176127465,"VerticalHeight_Analysis_sidePersp"
"447","3days_Mouse_ID1","3days","ID1","l-back-ankle__Average_Height",1.72076227107409,"VerticalHeight_Analysis_sidePersp"
"448","3days_Mouse_ID1","3days","ID1","l-back-ankle__Movement",1.08347299960034,"VerticalHeight_Analysis_sidePersp"
"449","3days_Mouse_ID1","3days","ID1","l-back-toe__Average_Height",0.0225720172898897,"VerticalHeight_Analysis_sidePersp"
"450","3days_Mouse_ID1","3days","ID1","l-back-toe__Movement",-0.666744962192162,"VerticalHeight_Analysis_sidePersp"
"451","3days_Mouse_ID1","3days","ID1","l-elbow__Average_Height",0.0215463254268741,"VerticalHeight_Analysis_sidePersp"
"452","3days_Mouse_ID1","3days","ID1","l-elbow__Movement",-0.0698989244811369,"VerticalHeight_Analysis_sidePersp"
"453","3days_Mouse_ID1","3days","ID1","l-front-toe-tip__Average_Height",-0.374959241418041,"VerticalHeight_Analysis_sidePersp"
"454","3days_Mouse_ID1","3days","ID1","l-front-toe-tip__Movement",-0.921672026764531,"VerticalHeight_Analysis_sidePersp"
"455","3days_Mouse_ID1","3days","ID1","l-head__Average_Height",-0.577278468509429,"VerticalHeight_Analysis_sidePersp"
"456","3days_Mouse_ID1","3days","ID1","l-head__Movement",-2.61349510201664,"VerticalHeight_Analysis_sidePersp"
"457","3days_Mouse_ID1","3days","ID1","l-hip__Average_Height",-0.107059292220492,"VerticalHeight_Analysis_sidePersp"
"458","3days_Mouse_ID1","3days","ID1","l-hip__Movement",-0.715271775434357,"VerticalHeight_Analysis_sidePersp"
"459","3days_Mouse_ID1","3days","ID1","l-iliac-crest__Average_Height",-0.14181699900007,"VerticalHeight_Analysis_sidePersp"
"460","3days_Mouse_ID1","3days","ID1","l-iliac-crest__Movement",-0.616691515919077,"VerticalHeight_Analysis_sidePersp"
"461","3days_Mouse_ID1","3days","ID1","l-tail-base__Average_Height",-0.0460124636358222,"VerticalHeight_Analysis_sidePersp"
"462","3days_Mouse_ID1","3days","ID1","l-tail-base__Movement",-0.516096679103253,"VerticalHeight_Analysis_sidePersp"
"463","3days_Mouse_ID1","3days","ID1","l-wrist__Average_Height",-0.915629927239503,"VerticalHeight_Analysis_sidePersp"
"464","3days_Mouse_ID1","3days","ID1","l-wrist__Movement",-1.4833775965905,"VerticalHeight_Analysis_sidePersp"
"465","3days_Mouse_ID1","3days","ID1","r-back-ankle__Average_Height",0.501521554858377,"VerticalHeight_Analysis_sidePersp"
"466","3days_Mouse_ID1","3days","ID1","r-back-ankle__Movement",0.367640089154042,"VerticalHeight_Analysis_sidePersp"
"467","3days_Mouse_ID1","3days","ID1","r-back-toe__Average_Height",-0.127867149498973,"VerticalHeight_Analysis_sidePersp"
"468","3days_Mouse_ID1","3days","ID1","r-back-toe__Movement",-0.630119651387938,"VerticalHeight_Analysis_sidePersp"
"469","3days_Mouse_ID1","3days","ID1","r-elbow__Average_Height",-0.427244088940759,"VerticalHeight_Analysis_sidePersp"
"470","3days_Mouse_ID1","3days","ID1","r-elbow__Movement",-0.855532820403454,"VerticalHeight_Analysis_sidePersp"
"471","3days_Mouse_ID1","3days","ID1","r-front-toe-tip__Average_Height",-0.124500412170811,"VerticalHeight_Analysis_sidePersp"
"472","3days_Mouse_ID1","3days","ID1","r-front-toe-tip__Movement",-0.600980975499465,"VerticalHeight_Analysis_sidePersp"
"473","3days_Mouse_ID1","3days","ID1","r-head__Average_Height",-0.540569164790568,"VerticalHeight_Analysis_sidePersp"
"474","3days_Mouse_ID1","3days","ID1","r-head__Movement",-2.20708789855904,"VerticalHeight_Analysis_sidePersp"
"475","3days_Mouse_ID1","3days","ID1","r-hip__Average_Height",-0.146998416321062,"VerticalHeight_Analysis_sidePersp"
"476","3days_Mouse_ID1","3days","ID1","r-hip__Movement",-0.645522652595065,"VerticalHeight_Analysis_sidePersp"
"477","3days_Mouse_ID1","3days","ID1","r-iliac-crest__Average_Height",-0.265411177641939,"VerticalHeight_Analysis_sidePersp"
"478","3days_Mouse_ID1","3days","ID1","r-iliac-crest__Movement",-0.719511885657174,"VerticalHeight_Analysis_sidePersp"
"479","3days_Mouse_ID1","3days","ID1","r-tail-base__Average_Height",0.0159687429512066,"VerticalHeight_Analysis_sidePersp"
"480","3days_Mouse_ID1","3days","ID1","r-tail-base__Movement",-0.792939154722265,"VerticalHeight_Analysis_sidePersp"
"481","3days_Mouse_ID1","3days","ID1","r-wrist__Average_Height",-0.737282678463837,"VerticalHeight_Analysis_sidePersp"
